Tot_Benes,Tot_Srvcs,Avg_Mdcr_Stdzd_Amt,Tot_Benes_standard_normal_variate,Tot_Srvcs_standard_normal_variate,Avg_Mdcr_Stdzd_Amt_standard_normal_variate
13,14.0,565.97,-0.5368894507251532,-0.5199443699172835,-0.23798292122775014
25,29.0,550.64,-0.19709068871365887,-0.2627941968346078,-0.3472120913377034
47,54.0,729.04,0.42587370830741395,0.1657894249698518,0.9239218908942347
48,62.0,794.57,0.4541902718083718,0.3029361839472789,1.3908356232690051
44,63.0,582.31,0.34092401780454035,0.3200795288194573,-0.12155730872960122
27,31.0,775.08,-0.14045756171174315,-0.22850750709025103,1.2519656607482623
41,87.0,372.62,0.2559743273016668,0.7315198057517385,-1.6156385011859637
19,24.0,583.79,-0.366990069719406,-0.3485109211954997,-0.11101202681422402
21,27.0,558.91,-0.31035694271749026,-0.29708088657896453,-0.2882867660402925
12,17.0,579.35,-0.5652060142261109,-0.4685143353007484,-0.1426478725603548
11,11.0,588.71,-0.5935225777270688,-0.5713744045338187,-0.07595608963607813
24,28.0,531.94,-0.22540725221461672,-0.2799375417067862,-0.48045315337658884
41,55.0,755.55,0.2559743273016668,0.1829327698420302,1.1128106906081847
13,15.0,807.4,-0.5368894507251532,-0.5028010250451052,1.4822518171705503
14,18.0,523.3,-0.5085728872241952,-0.45137099042857,-0.5420147991528449
12,15.0,588.71,-0.5652060142261109,-0.5028010250451052,-0.07595608963607813
15,18.0,814.81,-0.4802563237232374,-0.45137099042857,1.535049478652269
22,29.0,588.71,-0.2820403792165324,-0.2627941968346078,-0.07595608963607813
111,129.0,768.5,2.2381337723687165,1.4515402903832306,1.2050819073677344
11,15.0,583.57,-0.5935225777270688,-0.5028010250451052,-0.11257956872056324
21,27.0,814.81,-0.31035694271749026,-0.29708088657896453,1.535049478652269
11,15.0,541.61,-0.5935225777270688,-0.5028010250451052,-0.4115525614024701
13,302.0,33.59,-0.5368894507251532,4.41733895327009,-4.031291830760482
12,14.0,546.66,-0.5652060142261109,-0.5199443699172835,-0.3755703494614878
20,22.0,588.71,-0.3386735062184481,-0.3827976109398565,-0.07595608963607813
15,17.0,597.37,-0.4802563237232374,-0.4685143353007484,-0.014251940050155778
19,25.0,586.36,-0.366990069719406,-0.3313675763233213,-0.09270028727198106
12,15.0,543.21,-0.5652060142261109,-0.5028010250451052,-0.4001522566290893
15,18.0,584.65,-0.4802563237232374,-0.45137099042857,-0.10488436299853185
