Tot_Benes,Tot_Srvcs,Avg_Mdcr_Stdzd_Amt,Tot_Benes_standard_normal_variate,Tot_Srvcs_standard_normal_variate,Avg_Mdcr_Stdzd_Amt_standard_normal_variate
15,24.0,588.71,-0.5204759067302392,-0.3991540321214804,-0.07285562860279797
59,71.0,744.07,0.7542577564238453,0.4654914472298123,0.9953514789303335
15,22.0,564.25,-0.5204759067302392,-0.4359474567747269,-0.2410349916966473
69,86.0,796.65,1.0439699525952282,0.741442132129161,1.3568752283773724
31,38.0,776.67,-0.05693639285602669,-0.1416000595487549,1.2194989538632635
70,93.0,532.55,1.0729411722123665,0.8702191184155238,-0.4589943461559696
20,32.0,532.23,-0.37561980864454786,-0.2519803335084944,-0.46119456676880777
23,28.0,795.84,-0.28870614979313297,-0.32556718281498737,1.351305919951125
23,25.0,553.39,-0.28870614979313297,-0.38075731979485716,-0.31570497874485676
12,13.0,588.71,-0.6073895655816541,-0.6015178677143361,-0.07285562860279797
40,49.0,793.25,0.20380458369821788,0.06076377604410083,1.3334978843659626
30,35.0,733.33,-0.08590761247316497,-0.19679019652862464,0.9215065746119385
51,55.0,713.41,0.5224879994867391,0.17114405000384034,0.7845428414627363
11,15.0,588.71,-0.6363607851987925,-0.5647244430610896,-0.07285562860279797
58,81.0,493.35,0.7252865368067071,0.6494585704960448,-0.7285213712286954
23,26.0,582.13,-0.28870614979313297,-0.3623606074682339,-0.11809766495429158
152,212.0,811.0,3.448581180817706,3.0594278852836907,1.4555413714843528
17,20.0,529.84,-0.4625334674959627,-0.4727408814279734,-0.4776274644709458
12,19.0,588.71,-0.6073895655816541,-0.49113759375459665,-0.07285562860279797
34,45.0,566.4,0.029977265995388167,-0.012823073262392161,-0.22625225945413824
24,32.0,593.08,-0.2597349301759947,-0.2519803335084944,-0.04280886585872106
19,30.0,23.67,-0.40459102826168614,-0.2887737581617409,-3.957895175722524
142,184.0,764.99,3.158868984646323,2.54431994013824,1.1391909014946555
20,88.0,137.42,-0.37561980864454786,0.7782355567824075,-3.175785504752559
20,29.0,452.48,-0.37561980864454786,-0.30717047048836416,-1.009530797624673
28,36.0,817.58,-0.14385005170744156,-0.1783934842020014,1.5007834078358464
11,15.0,588.71,-0.6363607851987925,-0.5647244430610896,-0.07285562860279797
57,78.0,542.07,0.6963153171895687,0.5942684335161751,-0.39353778292402114
16,16.0,588.71,-0.49150468711310097,-0.5463277307344664,-0.07285562860279797
17,20.0,608.89,-0.4625334674959627,-0.4727408814279734,0.06589578379433474
23,27.0,551.59,-0.28870614979313297,-0.34396389514161063,-0.3280812196920735
12,17.0,578.32,-0.6073895655816541,-0.5279310184078432,-0.14429404162590057
12,16.0,432.33,-0.6073895655816541,-0.5463277307344664,-1.1480759393393527
21,29.0,588.71,-0.3466485890274096,-0.30717047048836416,-0.07285562860279797
25,31.0,522.8,-0.23076371055885642,-0.2703770458351176,-0.5260323179533951
23,26.0,777.04,-0.28870614979313297,-0.3623606074682339,1.222042958946858
20,22.0,726.77,-0.37561980864454786,-0.4359474567747269,0.8764020520487472
22,27.0,588.71,-0.31767736941027125,-0.34396389514161063,-0.07285562860279797
21,26.0,799.14,-0.3466485890274096,-0.3623606074682339,1.3739956950210226
12,13.0,554.08,-0.6073895655816541,-0.6015178677143361,-0.3109607530484232
40,55.0,525.86,0.20380458369821788,0.17114405000384034,-0.5049927083431258
16,21.0,547.49,-0.49150468711310097,-0.4543441691013501,-0.35627154629406793
15,17.0,533.3,-0.5204759067302392,-0.5279310184078432,-0.4538375790946292
24,28.0,814.81,-0.2597349301759947,-0.32556718281498737,1.4817377481559617
27,36.0,586.33,-0.17282127132457983,-0.1783934842020014,-0.0892197694107849
11,13.0,588.47,-0.6363607851987925,-0.6015178677143361,-0.07450579406242697
14,14.0,577.34,-0.5494471263473776,-0.5831211553877129,-0.15103221725271884
18,27.0,820.09,-0.4335622478788244,-0.34396389514161063,1.518041388267799
22,27.0,733.47,-0.31767736941027125,-0.34396389514161063,0.9224691711300553
15,17.0,588.71,-0.5204759067302392,-0.5279310184078432,-0.07285562860279797
24,34.0,564.47,-0.2597349301759947,-0.2151869088552479,-0.23952234002532058
14,16.0,568.82,-0.5494471263473776,-0.5463277307344664,-0.20961309106954595
15,20.0,515.12,-0.5204759067302392,-0.4727408814279734,-0.5788376126615208
15,20.0,588.71,-0.5204759067302392,-0.4727408814279734,-0.07285562860279797
23,29.0,588.71,-0.28870614979313297,-0.30717047048836416,-0.07285562860279797
20,27.0,582.82,-0.37561980864454786,-0.34396389514161063,-0.11335343925785801
28,35.0,518.06,-0.14385005170744156,-0.19679019652862464,-0.5586230857810667
37,52.0,588.71,0.11689092484680302,0.11595391302397058,-0.07285562860279797
12,17.0,546.11,-0.6073895655816541,-0.5279310184078432,-0.3657599976869343
74,110.0,445.39,1.1888260506809196,1.182963227968119,-1.058279435577878
52,63.0,794.47,0.5514592191038773,0.3183177486168263,1.34188622545241
20,24.0,552.74,-0.37561980864454786,-0.3991540321214804,-0.32017417686468497
50,75.0,564.52,0.49351677986960074,0.5390782965363053,-0.23917855555456488
26,33.0,571.77,-0.2017924909417181,-0.23358362118187115,-0.18932980729494076
27,33.0,765.43,-0.17282127132457983,-0.23358362118187115,1.1422162048373081
15,18.0,588.71,-0.5204759067302392,-0.5095343060812199,-0.07285562860279797
62,75.0,787.65,0.8411714152752602,0.5390782965363053,1.2949940236412874
19,21.0,588.71,-0.40459102826168614,-0.4543441691013501,-0.07285562860279797
12,13.0,572.64,-0.6073895655816541,-0.6015178677143361,-0.18334795750378582
36,42.0,773.73,0.08791970522966475,-0.06801321024226191,1.1992844269828093
45,53.0,505.12,0.3486606817839093,0.13435062535059383,-0.6475945068127265
22,26.0,752.13,-0.31767736941027125,-0.3623606074682339,1.0507695356162048
12,14.0,504.6,-0.6073895655816541,-0.5831211553877129,-0.651169865308589
18,20.0,530.48,-0.4335622478788244,-0.4727408814279734,-0.4732270232452687
11,14.0,559.27,-0.6363607851987925,-0.5831211553877129,-0.2752759249839479
15,17.0,514.57,-0.5204759067302392,-0.5279310184078432,-0.5826192418398367
131,147.0,786.93,2.840185568857802,1.8636415840531793,1.2900435272624002
15,19.0,588.71,-0.5204759067302392,-0.49113759375459665,-0.07285562860279797
29,37.0,587.41,-0.11487883209030327,-0.15999677187537814,-0.08179402484245518
18,20.0,537.5,-0.4335622478788244,-0.4727408814279734,-0.42495968355112246
36,48.0,662.04,0.08791970522966475,0.04236706371747759,0.43133867620799277
11,13.0,571.53,-0.6363607851987925,-0.6015178677143361,-0.19097997275456977
18,20.0,550.12,-0.4335622478788244,-0.4727408814279734,-0.3381884831323009
22,26.0,573.46,-0.31767736941027125,-0.3623606074682339,-0.17770989218338662
82,118.0,578.19,1.4205958076180258,1.330136926581105,-0.1451878812498662
49,64.0,582.23,0.46454556025246246,0.3367144609434496,-0.11741009601277937
247,305.0,757.73,6.200847044445844,4.770322131659653,1.0892733963408803
11,12.0,576.64,-0.6363607851987925,-0.6199145800409593,-0.15584519984330356
13,18.0,797.13,-0.5784183459645158,-0.5095343060812199,1.3601755592966305
67,88.0,560.61,0.9860275133609516,0.7782355567824075,-0.2660625011676861
21,25.0,545.28,-0.3466485890274096,-0.38075731979485716,-0.37146681990148467
61,75.0,552.32,0.8122001956581218,0.5390782965363053,-0.32306196641903534
102,132.0,797.66,2.0000201999607916,1.5876908991538305,1.3638196746866442
125,201.0,492.2,2.666358251154972,2.857064049690835,-0.7364284140560843
19,25.0,576.94,-0.40459102826168614,-0.38075731979485716,-0.15378249301876692
35,52.0,587.42,0.058948485612526455,0.11595391302397058,-0.08172526794830404
53,64.0,775.39,0.5804304387210156,0.3367144609434496,1.210698071411909
19,24.0,456.05,-0.40459102826168614,-0.3991540321214804,-0.9849845864126926
18,21.0,795.41,-0.4335622478788244,-0.4543441691013501,1.3483493735026228
26,36.0,587.14,-0.2017924909417181,-0.1783934842020014,-0.0836504609845376
15,16.0,550.3,-0.5204759067302392,-0.5463277307344664,-0.33695085903757954
12,12.0,513.41,-0.6073895655816541,-0.6199145800409593,-0.5905950415613772
14,15.0,565.89,-0.5494471263473776,-0.5647244430610896,-0.22975886105584967
45,63.0,804.39,0.3486606817839093,0.3183177486168263,1.4100930644504057
12,16.0,103.02,-0.6073895655816541,-0.5463277307344664,-3.412309220632707
90,150.0,820.24,1.6523655645551323,1.918831721033049,1.519072741680067
21,26.0,593.91,-0.3466485890274096,-0.3623606074682339,-0.03710204364417149
19,26.0,588.71,-0.40459102826168614,-0.3623606074682339,-0.07285562860279797
20,26.0,564.29,-0.37561980864454786,-0.3623606074682339,-0.24075996412004272
27,41.0,592.3,-0.17282127132457983,-0.08640992256888516,-0.0481719036025157
16,22.0,497.72,-0.49150468711310097,-0.4359474567747269,-0.6984746084846185
22,29.0,588.71,-0.31767736941027125,-0.30717047048836416,-0.07285562860279797
21,25.0,435.64,-0.3466485890274096,-0.38075731979485716,-1.1253174073753036
21,28.0,584.51,-0.3466485890274096,-0.32556718281498737,-0.10173352414630467
27,28.0,807.54,-0.17282127132457983,-0.32556718281498737,1.4317514861080354
16,17.0,574.5,-0.49150468711310097,-0.5279310184078432,-0.17055917519166147
12,13.0,498.14,-0.6073895655816541,-0.6015178677143361,-0.6955868189302681
18,21.0,521.43,-0.4335622478788244,-0.4543441691013501,-0.5354520124521104
46,60.0,584.99,0.37763190140104763,0.2631276116369566,-0.09843319322704668
15,17.0,588.71,-0.5204759067302392,-0.5279310184078432,-0.07285562860279797
12,19.0,477.16,-0.6073895655816541,-0.49113759375459665,-0.8398387828594973
18,19.0,588.71,-0.4335622478788244,-0.49113759375459665,-0.07285562860279797
24,28.0,595.71,-0.2597349301759947,-0.32556718281498737,-0.024725802696954
73,99.0,814.58,1.1598548310637813,0.9805993923752633,1.4801563395904846
25,37.0,511.62,-0.23076371055885642,-0.15999677187537814,-0.6029025256144427
27,37.0,591.12,-0.17282127132457983,-0.15999677187537814,-0.05628521711235762
36,47.0,509.03,0.08791970522966475,0.023970351390854336,-0.6207105611996052
22,26.0,582.59,-0.31767736941027125,-0.3623606074682339,-0.11493484782333588
24,37.0,540.76,-0.2597349301759947,-0.15999677187537814,-0.4025449360578295
32,45.0,784.39,-0.027965173238888405,-0.012823073262392161,1.2725792761479944
30,45.0,796.7,-0.08590761247316497,-0.012823073262392161,1.357219012848129
24,31.0,550.42,-0.2597349301759947,-0.2703770458351176,-0.336125776307765
13,14.0,357.43,-0.5784183459645158,-0.5831211553877129,-1.663065076531883
13,16.0,556.68,-0.5784183459645158,-0.5463277307344664,-0.29308396056911035
16,18.0,596.89,-0.49150468711310097,-0.5095343060812199,-0.016612489187112073
12,14.0,525.63,-0.6073895655816541,-0.5831211553877129,-0.5065741169086037
45,65.0,793.93,0.3486606817839093,0.3551111732700728,1.3381733531682443
51,71.0,810.5,0.5224879994867391,0.4654914472298123,1.4521035267767923
14,29.0,396.46,-0.5494471263473776,-0.30717047048836416,-1.3947069186597274
15,19.0,577.52,-0.5204759067302392,-0.49113759375459665,-0.1497945931579975
48,58.0,584.89,0.4355743406353242,0.22633418698371008,-0.09912076216855888
13,16.0,588.71,-0.5784183459645158,-0.5463277307344664,-0.07285562860279797
40,49.0,570.09,0.20380458369821788,0.06076377604410083,-0.20088096551234297
25,27.0,790.96,-0.23076371055885642,-0.34396389514161063,1.3177525556053369
17,23.0,581.1,-0.4625334674959627,-0.41755074444810364,-0.12517962505186558
14,19.0,583.13,-0.5494471263473776,-0.49113759375459665,-0.11122197553917101
128,161.0,775.86,2.753271910006387,2.1211955566259046,1.213929645437016
11,12.0,596.41,-0.6363607851987925,-0.6199145800409593,-0.01991282010637007
81,123.0,584.05,1.3916245880008877,1.4221204882142213,-0.10489634127726037
12,12.0,780.86,-0.6073895655816541,-0.6199145800409593,1.2483080925126189
21,28.0,541.59,-0.3466485890274096,-0.32556718281498737,-0.39683811384327916
77,94.0,570.01,1.2757397095323344,0.888615830742147,-0.2014310206655529
21,27.0,814.81,-0.3466485890274096,-0.34396389514161063,1.4817377481559617
18,27.0,588.71,-0.4335622478788244,-0.34396389514161063,-0.07285562860279797
12,14.0,559.32,-0.6073895655816541,-0.5831211553877129,-0.27493214051319137
31,41.0,521.65,-0.05693639285602669,-0.08640992256888516,-0.5339393607807836
30,42.0,560.9,-0.08590761247316497,-0.06801321024226191,-0.26406855123730133
11,13.0,575.26,-0.6363607851987925,-0.6015178677143361,-0.16533365123616992
19,19.0,554.82,-0.40459102826168614,-0.49113759375459665,-0.3058727428812339
13,15.0,588.71,-0.5784183459645158,-0.5647244430610896,-0.07285562860279797
20,26.0,589.84,-0.37561980864454786,-0.3623606074682339,-0.06508609956371177
23,29.0,583.45,-0.28870614979313297,-0.30717047048836416,-0.10902175492633209
54,68.0,811.89,0.6094016583381539,0.41030131024994254,1.46166073506381
167,215.0,799.0,3.883149475074781,3.1146180222635604,1.373033098502906
13,17.0,588.71,-0.5784183459645158,-0.5279310184078432,-0.07285562860279797
28,34.0,534.81,-0.14385005170744156,-0.2151869088552479,-0.44345528807779716
17,21.0,588.71,-0.4625334674959627,-0.4543441691013501,-0.07285562860279797
29,33.0,583.52,-0.11487883209030327,-0.23358362118187115,-0.10854045666727409
14,64.0,149.31,-0.5494471263473776,0.3367144609434496,-3.0940335576067755
16,17.0,562.03,-0.49150468711310097,-0.5279310184078432,-0.25629902219821515
45,54.0,573.7,0.3486606817839093,0.15274733767721707,-0.17605972672375764
13,19.0,590.47,-0.5784183459645158,-0.49113759375459665,-0.06075441523218583
35,39.0,810.21,0.058948485612526455,-0.12320334722213165,1.4501095768464076
25,34.0,588.71,-0.23076371055885642,-0.2151869088552479,-0.07285562860279797
29,33.0,576.06,-0.11487883209030327,-0.23358362118187115,-0.15983309970407378
30,39.0,536.63,-0.08590761247316497,-0.12320334722213165,-0.4309415333422774
14,17.0,742.92,-0.5494471263473776,-0.5279310184078432,0.9874444361029442
21,27.0,814.81,-0.3466485890274096,-0.34396389514161063,1.4817377481559617
13,14.0,588.71,-0.5784183459645158,-0.5831211553877129,-0.07285562860279797
31,36.0,552.73,-0.05693639285602669,-0.1783934842020014,-0.3202429337588361
23,29.0,532.86,-0.28870614979313297,-0.30717047048836416,-0.4568628824372818
23,33.0,517.52,-0.28870614979313297,-0.23358362118187115,-0.5623359580652315
22,30.0,534.35,-0.31767736941027125,-0.2887737581617409,-0.4466181052087521
12,14.0,588.71,-0.6073895655816541,-0.5831211553877129,-0.07285562860279797
52,63.0,799.91,0.5514592191038773,0.3183177486168263,1.3792899758706654
37,56.0,567.69,0.11689092484680302,0.18954076233046357,-0.21738262010863219
13,16.0,512.53,-0.5784183459645158,-0.5463277307344664,-0.5966456482466832
45,70.0,588.71,0.3486606817839093,0.4470947349031891,-0.07285562860279797
17,19.0,571.99,-0.4625334674959627,-0.49113759375459665,-0.18781715562361403
32,40.0,116.47,-0.027965173238888405,-0.1048066348955084,-3.319831197999335
19,20.0,515.12,-0.40459102826168614,-0.4727408814279734,-0.5788376126615208
15,16.0,789.35,-0.5204759067302392,-0.5463277307344664,1.3066826956469926
11,12.0,542.56,-0.6363607851987925,-0.6199145800409593,-0.3901686951106128
22,32.0,585.03,-0.31767736941027125,-0.2519803335084944,-0.0981581656504421
32,41.0,761.93,-0.027965173238888405,-0.08640992256888516,1.1181512918843861
58,82.0,811.21,0.7252865368067071,0.667855282822668,1.4569852662615284
35,40.0,501.87,0.058948485612526455,-0.1048066348955084,-0.6699404974118682
143,216.0,570.31,3.1878402042634613,3.1330147345901835,-0.19936831384101703
24,36.0,587.23,-0.2597349301759947,-0.1783934842020014,-0.08303164893717653
11,18.0,480.31,-0.6363607851987925,-0.5095343060812199,-0.8181803612018678
18,222.0,53.5,-0.4335622478788244,3.243395008549923,-3.752793360469477
35,47.0,762.76,0.058948485612526455,0.023970351390854336,1.1238581140989365
23,28.0,586.67,-0.28870614979313297,-0.32556718281498737,-0.08688203500964446
48,67.0,506.68,0.4355743406353242,0.39190459792331933,-0.6368684313251384
22,25.0,777.81,-0.31767736941027125,-0.38075731979485716,1.2273372397965008
14,24.0,352.53,-0.5494471263473776,-0.3991540321214804,-1.696755954665974
12,13.0,829.1,-0.6073895655816541,-0.6015178677143361,1.5799913498980351
115,132.0,791.0,2.3766460549835893,1.5876908991538305,1.3180275831819415
373,489.0,769.9,9.851220716205267,8.155317199758331,1.1729505365228972
14,16.0,543.68,-0.5494471263473776,-0.5463277307344664,-0.3824679229656777
11,13.0,588.71,-0.6363607851987925,-0.6015178677143361,-0.07285562860279797
12,14.0,585.55,-0.6073895655816541,-0.5831211553877129,-0.09458280715457952
33,51.0,764.39,0.0010060463782498813,0.09755720069734733,1.135065487845583
14,155.0,66.96,-0.5494471263473776,2.010815282666165,-3.660246580941954
13,14.0,420.51,-0.5784183459645158,-0.5831211553877129,-1.2293465882260777
14,16.0,578.76,-0.5494471263473776,-0.5463277307344664,-0.14126873828324793
15,20.0,579.53,-0.5204759067302392,-0.4727408814279734,-0.13597445743360523
70,90.0,532.61,1.0729411722123665,0.815028981435654,-0.458581804791062
52,64.0,759.83,0.5514592191038773,0.3367144609434496,1.1037123441126335
22,29.0,575.14,-0.31767736941027125,-0.30717047048836416,-0.1661587339659844
11,11.0,584.23,-0.6363607851987925,-0.6383112923675827,-0.10365871718253823
21,24.0,538.92,-0.3466485890274096,-0.3991540321214804,-0.4151962045816516
11,14.0,588.71,-0.6363607851987925,-0.5831211553877129,-0.07285562860279797
16,20.0,573.99,-0.49150468711310097,-0.4727408814279734,-0.1740657767933729
12,14.0,588.71,-0.6073895655816541,-0.5831211553877129,-0.07285562860279797
17,23.0,555.44,-0.4625334674959627,-0.41755074444810364,-0.3016098154438591
16,21.0,588.71,-0.49150468711310097,-0.4543441691013501,-0.07285562860279797
23,33.0,330.03,-0.28870614979313297,-0.23358362118187115,-1.8514589665061867
28,34.0,571.67,-0.14385005170744156,-0.2151869088552479,-0.19001737623645298
14,15.0,598.52,-0.5494471263473776,-0.5647244430610896,-0.005405115440465579
22,26.0,830.48,-0.31767736941027125,-0.3623606074682339,1.5894798012909015
12,12.0,526.39,-0.6073895655816541,-0.6199145800409593,-0.5013485929531121
24,32.0,789.35,-0.2597349301759947,-0.2519803335084944,1.3066826956469926
11,15.0,578.1,-0.6363607851987925,-0.5647244430610896,-0.14580669329722729
29,48.0,591.24,-0.11487883209030327,0.04236706371747759,-0.05546013438254312
12,14.0,587.91,-0.6073895655816541,-0.5831211553877129,-0.0783561801348949
13,13.0,543.43,-0.5784183459645158,-0.6015178677143361,-0.38418684531945785
23,30.0,679.01,-0.28870614979313297,-0.2887737581617409,0.5480191255825889
201,267.0,741.63,4.868170942057483,4.071247063247969,0.978574796757439
127,159.0,772.99,2.724300690389249,2.084402131972658,1.19419641681562
47,55.0,815.56,0.4066031210181859,0.17114405000384034,1.486894515217302
12,12.0,565.64,-0.6073895655816541,-0.6199145800409593,-0.2314777834096298
14,20.0,535.73,-0.5494471263473776,-0.4727408814279734,-0.43712965381588575
13,15.0,592.51,-0.5784183459645158,-0.5647244430610896,-0.046728008825340124
91,120.0,778.21,1.6813367841722704,1.3669303512343516,1.2300875155625495
11,13.0,783.47,-0.6363607851987925,-0.6015178677143361,1.2662536418860837
13,18.0,814.09,-0.5784183459645158,-0.5095343060812199,1.4767872517770755
23,29.0,582.81,-0.28870614979313297,-0.30717047048836416,-0.11342219615200995
21,88.0,178.87,-0.3466485890274096,0.7782355567824075,-2.8907881784958116
66,73.0,769.42,0.9570562937438133,0.5022848718830588,1.1696502056036393
21,27.0,754.45,-0.3466485890274096,-0.34396389514161063,1.066721135059285
27,38.0,592.58,-0.17282127132457983,-0.1416000595487549,-0.046246710566281345
11,13.0,583.42,-0.6363607851987925,-0.6015178677143361,-0.1092280256087863
31,42.0,512.03,-0.05693639285602669,-0.06801321024226191,-0.6000834929542436
18,22.0,481.66,-0.4335622478788244,-0.4359474567747269,-0.8088981804914548
14,20.0,553.77,-0.5494471263473776,-0.4727408814279734,-0.31309221676711096
17,26.0,113.21,-0.4625334674959627,-0.3623606074682339,-3.3422459454926283
144,200.0,816.98,3.2168114238806,2.8386673373642117,1.496657994186774
107,173.0,796.23,2.144876298046483,2.3419561045453836,1.353987438823022
40,51.0,801.22,0.20380458369821788,0.09755720069734733,1.3882971290044737
16,20.0,588.71,-0.49150468711310097,-0.4727408814279734,-0.07285562860279797
61,90.0,525.84,0.8122001956581218,0.815028981435654,-0.5051302221314281
96,133.0,813.04,1.8261928822579618,1.6060876114804536,1.4695677778911984
30,35.0,752.06,-0.08590761247316497,-0.19679019652862464,1.050288237357146
44,47.0,802.84,0.319689462166771,0.023970351390854336,1.399435745856969
15,21.0,529.88,-0.5204759067302392,-0.4543441691013501,-0.47735243689434126
15,18.0,582.17,-0.5204759067302392,-0.5095343060812199,-0.11782263737768701
13,16.0,556.68,-0.5784183459645158,-0.5463277307344664,-0.29308396056911035
12,14.0,574.8,-0.6073895655816541,-0.5831211553877129,-0.16849646836712562
14,16.0,564.79,-0.5494471263473776,-0.5463277307344664,-0.23732211941248244
34,35.0,488.53,0.029977265995388167,-0.19679019652862464,-0.7616621942095768
74,87.0,754.33,1.1888260506809196,0.7598388444557843,1.0658960523294705
14,22.0,583.66,-0.5494471263473776,-0.4359474567747269,-0.10757786014915731
14,17.0,790.85,-0.5494471263473776,-0.5279310184078432,1.3169962297696733
15,19.0,497.59,-0.5204759067302392,-0.49113759375459665,-0.6993684481085845
16,27.0,560.43,-0.49150468711310097,-0.34396389514161063,-0.2673001252624082
16,18.0,476.9,-0.49150468711310097,-0.5095343060812199,-0.841626462107429
72,93.0,765.65,1.130883611446643,0.8702191184155238,1.1437288565086348
24,27.0,574.09,-0.2597349301759947,-0.34396389514161063,-0.1733782078518607
20,21.0,572.32,-0.37561980864454786,-0.4543441691013501,-0.18554817811662397
22,24.0,580.12,-0.31767736941027125,-0.3991540321214804,-0.13191780067868386
86,115.0,771.52,1.5364806860865792,1.2749467896012352,1.1840891533753926
11,11.0,528.13,-0.6363607851987925,-0.6383112923675827,-0.4893848933708022
15,21.0,577.5,-0.5204759067302392,-0.4543441691013501,-0.14993210694629977
32,43.0,814.81,-0.027965173238888405,-0.04961649791563866,1.4817377481559617
133,163.0,792.71,2.8981280080920784,2.1579889812791513,1.3297850120817978
64,75.0,574.89,0.8991138545095367,0.5390782965363053,-0.16787765631976456
17,18.0,644.83,-0.4625334674959627,-0.5095343060812199,0.3130080613737683
64,85.0,547.15,0.8991138545095367,0.7230454198025378,-0.35860928069520914
11,12.0,575.45,-0.6363607851987925,-0.6199145800409593,-0.16402727024729663
29,44.0,588.71,-0.11487883209030327,-0.03121978558901541,-0.07285562860279797
17,20.0,544.56,-0.4625334674959627,-0.4727408814279734,-0.37641731628037167
12,12.0,584.61,-0.6073895655816541,-0.6199145800409593,-0.10104595520479245
42,48.0,493.5,0.26174702293249447,0.04236706371747759,-0.7274900178164274
19,24.0,582.94,-0.40459102826168614,-0.3991540321214804,-0.11252835652804352
35,44.0,484.52,0.058948485612526455,-0.03121978558901541,-0.7892337087642103
11,303.0,22.24,-0.6363607851987925,4.733528707006406,-3.967727411586146
14,22.0,583.36,-0.5494471263473776,-0.4359474567747269,-0.10964056697369316
41,54.0,580.09,0.23277580331535616,0.15274733767721707,-0.1321240713611373
20,27.0,588.71,-0.37561980864454786,-0.34396389514161063,-0.07285562860279797
40,59.0,587.99,0.20380458369821788,0.24473089931033332,-0.07780612498168496
24,28.0,531.94,-0.2597349301759947,-0.32556718281498737,-0.4631885166991925
13,16.0,578.76,-0.5784183459645158,-0.5463277307344664,-0.14126873828324793
47,66.0,585.06,0.4066031210181859,0.37350788559669607,-0.09795189496798867
47,49.0,806.5,0.4066031210181859,0.06076377604410083,1.42460076911631
72,109.0,64.21,1.130883611446643,1.1645665156414957,-3.6791547268335356
17,25.0,590.55,-0.4625334674959627,-0.38075731979485716,-0.06020436007897669
17,20.0,774.07,-0.4625334674959627,-0.4727408814279734,1.2016221613839504
11,12.0,560.69,-0.6363607851987925,-0.6199145800409593,-0.26551244601447616
14,15.0,617.57,-0.5494471263473776,-0.5647244430610896,0.1255767679175817
16,23.0,556.06,-0.49150468711310097,-0.41755074444810364,-0.2973468880064851
12,14.0,575.58,-0.6073895655816541,-0.5831211553877129,-0.163133430623331
25,42.0,588.71,-0.23076371055885642,-0.06801321024226191,-0.07285562860279797
15,23.0,574.87,-0.5204759067302392,-0.41755074444810364,-0.16801517010806685
54,70.0,724.81,0.6094016583381539,0.4470947349031891,0.8629257007951107
11,13.0,532.97,-0.6363607851987925,-0.6015178677143361,-0.4561065566016185
37,53.0,567.04,0.11689092484680302,0.13435062535059383,-0.22185181822846117
17,19.0,588.71,-0.4625334674959627,-0.49113759375459665,-0.07285562860279797
20,25.0,588.71,-0.37561980864454786,-0.38075731979485716,-0.07285562860279797
16,20.0,583.08,-0.49150468711310097,-0.4727408814279734,-0.11156576000992674
26,34.0,569.99,-0.2017924909417181,-0.2151869088552479,-0.20156853445385517
29,48.0,814.81,-0.11487883209030327,0.04236706371747759,1.4817377481559617
30,42.0,598.98,-0.08590761247316497,-0.06801321024226191,-0.002242298309509868
17,18.0,769.54,-0.4625334674959627,-0.5095343060812199,1.1704752883334537
16,19.0,595.21,-0.49150468711310097,-0.49113759375459665,-0.028163647404514283
14,19.0,513.09,-0.5494471263473776,-0.49113759375459665,-0.5927952621742153
110,142.0,757.66,2.231789956897898,1.771658022420063,1.0887920980818215
19,22.0,561.95,-0.40459102826168614,-0.4359474567747269,-0.2568490773514243
21,34.0,512.53,-0.3466485890274096,-0.2151869088552479,-0.5966456482466832
78,87.0,803.51,1.3047109291494727,0.7598388444557843,1.4040424577650996
38,48.0,581.35,0.1458621444639413,0.04236706371747759,-0.12346070269808544
12,17.0,597.37,-0.6073895655816541,-0.5279310184078432,-0.013312158267854075
14,16.0,581.35,-0.5494471263473776,-0.5463277307344664,-0.12346070269808544
43,65.0,494.76,0.29071824254963274,0.3551111732700728,-0.7188266491533756
84,118.0,805.38,1.4785382468523025,1.330136926581105,1.4168999969713751
42,56.0,799.5,0.26174702293249447,0.18954076233046357,1.3764709432104663
26,36.0,578.57,-0.2017924909417181,-0.1783934842020014,-0.14257511927212044
22,25.0,814.81,-0.31767736941027125,-0.38075731979485716,1.4817377481559617
20,28.0,563.48,-0.37561980864454786,-0.32556718281498737,-0.24632927254629
58,77.0,810.43,0.7252865368067071,0.5758717211895518,1.4516222285177336
56,65.0,793.62,0.6673440975724305,0.3551111732700728,1.3360418894495574
12,16.0,588.71,-0.6073895655816541,-0.5463277307344664,-0.07285562860279797
16,19.0,563.92,-0.49150468711310097,-0.49113759375459665,-0.24330396920363737
12,13.0,564.22,-0.6073895655816541,-0.6015178677143361,-0.24124126237910073
48,72.0,592.63,0.4355743406353242,0.48388815955643555,-0.045902926095525626
42,206.0,154.71,0.26174702293249447,2.949047611323951,-3.0569048347651244
26,33.0,588.71,-0.2017924909417181,-0.23358362118187115,-0.07285562860279797
18,24.0,560.22,-0.4335622478788244,-0.3991540321214804,-0.268744020039583
21,26.0,566.07,-0.3466485890274096,-0.3623606074682339,-0.22852123696112753
13,16.0,789.35,-0.5784183459645158,-0.5463277307344664,1.3066826956469926
21,27.0,586.64,-0.3466485890274096,-0.34396389514161063,-0.08708830569209788
42,52.0,803.15,0.26174702293249447,0.11595391302397058,1.4015672095756562
78,102.0,800.98,1.3047109291494727,1.0357895293551331,1.3866469635448448
15,17.0,525.84,-0.5204759067302392,-0.5279310184078432,-0.5051302221314281
37,51.0,511.01,0.11689092484680302,0.09755720069734733,-0.6070966961576664
11,12.0,584.86,-0.6363607851987925,-0.6199145800409593,-0.09932703285101231
